image,x1,y1,x2,y2,score,cls,xc,yc,lon,lat
0000153_01201_d_0000001.jpg,534.4964,329.18573,550.7001,349.8995,0.61892104,7,542.59827,339.5426,121.00542598266601,24.996604573974608
0000153_01201_d_0000001.jpg,235.37883,414.1638,249.90608,447.35876,0.5956561,1,242.64246,430.7613,121.00242642456055,24.99569238708496
0000153_01201_d_0000001.jpg,264.09427,394.8343,277.09784,420.5404,0.47174987,9,270.59607,407.68735,121.00270596069336,24.995923126525877
0000153_01201_d_0000001.jpg,265.70944,385.08963,277.1942,408.746,0.47021273,1,271.45184,396.91782,121.00271451843261,24.996030821838378
0000153_01201_d_0000001.jpg,534.2045,330.48703,550.29956,350.6955,0.4313271,6,542.2521,340.59125,121.00542252075195,24.996594087524414
0000153_01201_d_0000001.jpg,504.7891,304.9093,527.91864,333.2013,0.4243209,3,516.3539,319.0553,121.00516353881837,24.996809447021484
0000153_01201_d_0000001.jpg,463.31897,355.6913,475.70496,382.28278,0.41087604,6,469.51196,368.98706,121.0046951196289,24.99631012939453
0000153_01201_d_0000001.jpg,450.7255,223.77443,464.4728,239.94272,0.40514416,5,457.59915,231.85858,121.00457599151612,24.99768141418457
0000153_01201_d_0000001.jpg,504.83694,301.23285,527.74817,333.44586,0.38056624,5,516.29254,317.33936,121.00516292541504,24.996826606445314
0000153_01201_d_0000001.jpg,308.6582,322.5388,326.43713,349.71075,0.370078,6,317.54767,336.12476,121.00317547668458,24.996638752441406
0000153_01201_d_0000001.jpg,264.8302,388.40906,277.47876,415.13336,0.353448,1,271.15448,401.7712,121.00271154479981,24.995982287902834
0000153_01201_d_0000001.jpg,308.3406,321.9001,326.51434,349.0438,0.3457446,7,317.4275,335.47192,121.00317427490235,24.99664528076172
0000153_01201_d_0000001.jpg,391.96927,270.26117,397.6378,283.22778,0.29703385,9,394.80353,276.74448,121.00394803527833,24.997232555236817
0000153_01201_d_0000001.jpg,9.899734,456.83966,45.044662,508.83575,0.2733707,2,27.472198,482.8377,121.00027472198487,24.995171622924804
0000153_01201_d_0000001.jpg,462.9345,356.15436,475.1724,382.1194,0.27277702,9,469.05347,369.13687,121.00469053466797,24.99630863128662
0000153_01201_d_0000001.jpg,504.26538,298.8306,525.21826,315.25018,0.26863796,3,514.7418,307.0404,121.00514741821289,24.996929595947265
0000153_01201_d_0000001.jpg,9.608441,446.5419,31.146988,492.33517,0.2684115,1,20.377714,469.43854,121.00020377714156,24.995305614624023
0000153_01201_d_0000001.jpg,352.02676,310.2149,360.94662,326.03217,0.26671728,1,356.4867,318.12354,121.00356486694336,24.996818764648438
0000153_01201_d_0000001.jpg,232.82114,431.58575,248.93193,456.17508,0.2547107,9,240.87653,443.88043,121.00240876525879,24.99556119567871
0000153_01201_d_0000001.jpg,233.72768,428.87006,249.19112,456.66113,0.25348544,2,241.4594,442.7656,121.00241459396362,24.995572344055176
0000153_01601_d_0000001.jpg,458.62744,250.35338,472.51065,263.54474,0.8068462,3,465.56903,256.94907,121.00465569030762,24.99743050933838
0000153_01601_d_0000001.jpg,574.00256,354.59158,585.0903,375.65488,0.7679456,1,579.5464,365.12323,121.00579546386719,24.996348767700194
0000153_01601_d_0000001.jpg,515.4788,242.98596,527.0126,253.9935,0.75940543,3,521.2457,248.48973,121.00521245727539,24.99751510269165
0000153_01601_d_0000001.jpg,685.61456,416.7913,698.797,448.95023,0.75794816,0,692.2058,432.87076,121.00692205810547,24.995671292419434
0000153_01601_d_0000001.jpg,648.68494,410.2232,666.1873,438.53,0.7438387,1,657.43616,424.3766,121.00657436157226,24.99575623413086
0000153_01601_d_0000001.jpg,38.304596,502.72562,80.118774,538.7214,0.7248672,9,59.211685,520.7235,121.0005921168518,24.99479276489258
0000153_01601_d_0000001.jpg,573.85223,362.79922,585.87494,385.20847,0.654034,9,579.8636,374.00385,121.00579863586425,24.996259961547853
0000153_01601_d_0000001.jpg,354.6025,346.64218,365.67468,368.05627,0.64876276,1,360.1386,357.34924,121.0036013861084,24.99642650756836
0000153_01601_d_0000001.jpg,495.82098,364.28006,569.85754,488.8553,0.63697916,5,532.83923,426.5677,121.00532839233398,24.995734323120118
0000153_01601_d_0000001.jpg,608.3194,350.40924,628.675,376.367,0.6161559,6,618.4972,363.38812,121.00618497192383,24.996366118774414
0000153_01601_d_0000001.jpg,48.189533,492.26157,74.46656,530.54584,0.5693696,1,61.32805,511.4037,121.00061328048706,24.994885963134767
0000153_01601_d_0000001.jpg,497.43253,363.5264,569.842,488.93423,0.5397635,8,533.63727,426.23032,121.00533637268066,24.99573769683838
0000153_01601_d_0000001.jpg,352.9756,355.23245,367.06665,376.65286,0.52305204,9,360.02112,365.94266,121.00360021118163,24.996340573425293
0000153_01601_d_0000001.jpg,902.93677,443.04758,959.84503,514.84485,0.5011611,3,931.39087,478.94623,121.00931390869141,24.995210537719725
0000153_01601_d_0000001.jpg,649.03577,417.94873,665.5795,446.102,0.47386932,9,657.3076,432.02536,121.00657307617188,24.995679746398928
0000153_01601_d_0000001.jpg,903.0438,442.96024,959.9322,514.682,0.44014236,4,931.48804,478.8211,121.0093148803711,24.99521178894043
0000153_01601_d_0000001.jpg,497.51273,214.30112,506.91168,222.24153,0.4156892,3,502.21222,218.27133,121.00502212219239,24.997817286682128
0000153_01601_d_0000001.jpg,670.5324,306.24084,707.67615,321.44693,0.39287037,3,689.10425,313.84387,121.00689104248048,24.996861561279296
0000153_01601_d_0000001.jpg,459.2171,224.39067,470.8613,232.79181,0.36919162,3,465.03918,228.59125,121.0046503918457,24.997714087524415
0000153_01601_d_0000001.jpg,835.39166,378.2198,863.26965,400.50107,0.36787662,9,849.3307,389.3604,121.00849330688476,24.996106395874023
0000153_01601_d_0000001.jpg,547.60455,257.94482,554.79675,268.903,0.3564843,1,551.2007,263.42392,121.00551200683594,24.997365760803223
0000153_01601_d_0000001.jpg,0.0,451.1881,49.783466,510.7579,0.35648316,3,24.891733,480.97302,121.00024891733169,24.995190269775392
0000153_01601_d_0000001.jpg,79.4116,369.24405,182.16608,414.52078,0.33519068,3,130.78883,391.88242,121.00130788833619,24.996081175842285
0000153_01601_d_0000001.jpg,485.58438,216.3915,493.81958,224.79852,0.28948733,3,489.70197,220.595,121.00489701965331,24.997794049987792
0000153_01601_d_0000001.jpg,467.24112,225.78787,477.81326,235.08286,0.2847599,3,472.5272,230.43536,121.00472527191162,24.997695646362306
0000153_01601_d_0000001.jpg,549.03125,254.57823,554.9211,264.89157,0.26783508,1,551.9762,259.7349,121.00551976196289,24.99740265106201
0000153_01601_d_0000001.jpg,353.21082,348.65735,365.8246,371.7346,0.26460093,1,359.5177,360.19598,121.00359517700196,24.996398040161132
0000153_01601_d_0000001.jpg,643.6997,321.0613,653.838,339.69223,0.25766182,1,648.76886,330.37677,121.00648768859864,24.996696232299804
0000153_01801_d_0000001.jpg,526.62665,297.51727,574.93134,361.2694,0.92046297,8,550.779,329.39334,121.00550778991699,24.996706066589354
0000153_01801_d_0000001.jpg,414.65912,396.62354,455.13992,444.5664,0.896282,3,434.89954,420.59497,121.00434899536133,24.995794050292968
0000153_01801_d_0000001.jpg,464.76614,344.04266,500.07242,384.16766,0.85693747,3,482.41928,364.10516,121.00482419281006,24.996358948364257
0000153_01801_d_0000001.jpg,443.4101,302.5867,466.11172,327.2859,0.82917356,3,454.76093,314.93628,121.00454760925292,24.996850637207032
0000153_01801_d_0000001.jpg,674.6245,394.22354,704.91675,426.67056,0.73745424,6,689.7706,410.44705,121.00689770629883,24.99589552947998
0000153_01801_d_0000001.jpg,531.99835,247.98781,545.971,259.12396,0.6638158,3,538.9847,253.55588,121.00538984680176,24.997464441223144
0000153_01801_d_0000001.jpg,613.9735,336.05817,625.65405,354.55417,0.6458734,9,619.8138,345.30615,121.00619813781738,24.996546938476563
0000153_01801_d_0000001.jpg,578.9514,272.52448,585.08746,284.01172,0.5852176,1,582.0194,278.2681,121.0058201940918,24.99721731903076
0000153_01801_d_0000001.jpg,615.11584,328.2732,624.1545,345.5503,0.58500695,1,619.63513,336.91174,121.00619635131837,24.996630882568358
0000153_01801_d_0000001.jpg,593.1681,282.64386,601.20667,296.112,0.5754734,1,597.1874,289.37793,121.0059718737793,24.997106220703124
0000153_01801_d_0000001.jpg,577.12006,285.9732,584.1938,297.9058,0.45891604,9,580.6569,291.9395,121.00580656921387,24.997080604858397
0000153_01801_d_0000001.jpg,383.17017,348.95343,392.73517,369.04642,0.43458554,1,387.95267,358.99994,121.00387952667236,24.99641000061035
0000153_01801_d_0000001.jpg,592.4135,284.92087,601.56604,297.95615,0.42543247,9,596.98975,291.4385,121.00596989746094,24.997085614929198
0000153_01801_d_0000001.jpg,405.26193,291.15594,411.81476,304.60086,0.4245662,1,408.53833,297.87842,121.00408538330078,24.99702121582031
0000153_01801_d_0000001.jpg,668.0896,325.25735,683.56305,340.85648,0.38579962,9,675.8263,333.05692,121.00675826293946,24.996669430847167
0000153_01801_d_0000001.jpg,516.01483,225.00496,527.5622,234.54292,0.37467697,3,521.7885,229.77394,121.00521788513184,24.997702260589598
0000153_01801_d_0000001.jpg,404.93762,305.34473,413.8131,322.36136,0.3656314,1,409.37537,313.85303,121.0040937536621,24.99686146972656
0000153_01801_d_0000001.jpg,431.08124,259.6603,439.31036,270.0335,0.35012382,9,435.1958,264.84692,121.00435195800782,24.99735153076172
0000153_01801_d_0000001.jpg,773.1371,409.64523,829.7202,452.8573,0.33740157,6,801.42865,431.25128,121.00801428649902,24.995687487182618
0000153_01801_d_0000001.jpg,702.377,315.86853,710.8185,333.93225,0.33614418,1,706.5978,324.9004,121.0070659777832,24.99675099609375
0000153_01801_d_0000001.jpg,672.53735,362.5306,683.84357,381.3575,0.32207105,9,678.1904,371.94406,121.00678190429687,24.996280559387205
0000153_01801_d_0000001.jpg,382.02548,351.51337,393.83228,372.53357,0.32178292,1,387.9289,362.02347,121.00387928894042,24.996379765319823
0000153_01801_d_0000001.jpg,381.50845,357.2874,395.02664,374.6162,0.31311983,9,388.26755,365.9518,121.00388267547608,24.996340481872558
0000153_01801_d_0000001.jpg,404.50687,295.8639,412.62137,310.4347,0.30252972,1,408.56412,303.1493,121.00408564117431,24.996968507080076
0000153_01801_d_0000001.jpg,578.12103,277.24908,584.4191,288.58887,0.27118778,1,581.2701,282.91898,121.00581270080566,24.9971708102417
0000153_01801_d_0000001.jpg,453.79315,248.16736,459.27438,259.14124,0.26796097,9,456.53375,253.6543,121.00456533752441,24.99746345703125
0000153_01801_d_0000001.jpg,499.0845,224.43954,515.4827,239.26695,0.25499022,3,507.28363,231.85324,121.00507283630371,24.997681467590333
0000154_00001_d_0000001.jpg,198.96216,346.5943,286.83542,387.65857,0.8776864,3,242.89879,367.12643,121.00242898788453,24.99632873565674
0000154_00001_d_0000001.jpg,527.05536,345.28558,568.4552,385.5556,0.8599727,3,547.75525,365.4206,121.00547755249023,24.996345794067384
0000154_00001_d_0000001.jpg,108.11465,235.50648,157.116,253.97429,0.8255381,3,132.61533,244.74039,121.00132615325927,24.997552596130372
0000154_00001_d_0000001.jpg,457.39346,232.14973,477.22244,250.55838,0.7679591,3,467.30795,241.35406,121.00467307952881,24.997586459350586
0000154_00001_d_0000001.jpg,116.44163,373.16504,158.63202,400.1925,0.7674955,9,137.53682,386.67877,121.00137536819459,24.996133212280274
0000154_00001_d_0000001.jpg,144.83815,294.749,206.27748,333.97546,0.7400456,4,175.55782,314.36224,121.00175557815552,24.996856377563475
0000154_00001_d_0000001.jpg,112.145164,283.3925,166.45178,318.37582,0.7260902,3,139.29848,300.88416,121.00139298477173,24.996991158447265
0000154_00001_d_0000001.jpg,666.84906,418.80096,687.49835,454.22528,0.7161729,1,677.1737,436.51312,121.00677173706055,24.995634868774413
0000154_00001_d_0000001.jpg,0.065336615,242.16164,20.91223,262.63702,0.64442223,3,10.488783,252.39932,121.00010488782883,24.997476006774903
0000154_00001_d_0000001.jpg,667.5339,432.0157,687.3327,468.9346,0.5514905,9,677.4333,450.47516,121.00677433288574,24.995495248413086
0000154_00001_d_0000001.jpg,127.845505,364.53473,145.81804,388.82388,0.5466049,1,136.83177,376.67932,121.0013683177185,24.99623320678711
0000154_00001_d_0000001.jpg,373.8537,292.53796,383.98148,309.65112,0.5203714,9,378.9176,301.09454,121.00378917602539,24.99698905456543
0000154_00001_d_0000001.jpg,115.91344,372.31656,158.4873,400.02658,0.4992497,6,137.20038,386.17157,121.00137200378418,24.996138284301757
0000154_00001_d_0000001.jpg,374.8999,285.81955,383.58905,303.12918,0.45286605,1,379.24448,294.47437,121.00379244476318,24.997055256347657
0000154_00001_d_0000001.jpg,375.0205,283.3827,382.91837,299.0007,0.44461894,1,378.96942,291.1917,121.00378969421386,24.997088082885742
0000154_00001_d_0000001.jpg,702.04193,376.57025,735.8221,400.33838,0.4365343,9,718.932,388.4543,121.00718932006836,24.996115456848145
0000154_00001_d_0000001.jpg,34.079712,240.58339,66.29029,261.37823,0.42212746,3,50.185,250.9808,121.00050185001373,24.997490191955567
0000154_00001_d_0000001.jpg,1.7661072,230.38588,44.769463,254.73473,0.4166733,3,23.267784,242.5603,121.00023267784118,24.997574396972656
0000154_00001_d_0000001.jpg,211.54329,304.99704,222.29987,328.33493,0.4001767,0,216.92157,316.666,121.00216921569825,24.996833340148925
0000154_00001_d_0000001.jpg,230.33662,257.90186,266.9167,288.39984,0.39288652,4,248.62665,273.15085,121.0024862664795,24.997268491516113
0000154_00001_d_0000001.jpg,539.09283,207.55374,543.8799,218.55467,0.30439717,9,541.4863,213.0542,121.00541486328125,24.997869458007813
0000154_00001_d_0000001.jpg,443.06424,204.87064,448.64896,214.77614,0.29705516,1,445.8566,209.8234,121.00445856597901,24.997901766052244
0000154_00001_d_0000001.jpg,572.723,211.13373,603.3352,229.7743,0.28264225,3,588.0291,220.45401,121.0058802911377,24.9977954598999
0000154_00001_d_0000001.jpg,430.97208,220.75822,438.45566,231.4362,0.26741806,9,434.71387,226.09721,121.00434713867187,24.997739027862547
0000154_00001_d_0000001.jpg,29.23002,279.59573,38.864685,301.85602,0.26234305,0,34.04735,290.7259,121.00034047351838,24.997092741088867
0000154_00001_d_0000001.jpg,463.23755,184.12589,471.2802,194.42805,0.25901142,3,467.25888,189.27698,121.00467258880616,24.99810723022461
0000154_00001_d_0000001.jpg,18.13742,281.7583,27.527163,308.7608,0.25542745,0,22.83229,295.25955,121.0002283229065,24.997047404479982
0000154_00401_d_0000001.jpg,472.1398,370.15482,509.0765,413.16586,0.8911001,3,490.60815,391.66034,121.00490608154297,24.996083396606444
0000154_00401_d_0000001.jpg,528.5781,270.08218,550.4615,288.2109,0.83586305,3,539.5198,279.14655,121.00539519775391,24.997208534545898
0000154_00401_d_0000001.jpg,543.8259,293.2417,567.2039,315.08075,0.77425766,3,555.5149,304.16122,121.00555514892578,24.996958387756347
0000154_00401_d_0000001.jpg,875.50836,468.86148,914.6064,497.1261,0.7380919,9,895.0574,482.99377,121.00895057373047,24.99517006225586
0000154_00401_d_0000001.jpg,667.75366,352.87216,715.1245,393.6827,0.72542113,4,691.4391,373.27744,121.00691439086914,24.99626722564697
0000154_00401_d_0000001.jpg,627.7799,349.95865,647.9921,374.74307,0.6440292,6,637.886,362.35086,121.00637885986328,24.99637649139404
0000154_00401_d_0000001.jpg,515.5162,237.81204,527.6814,248.86049,0.62985754,3,521.59875,243.33627,121.00521598754882,24.997566637268065
0000154_00401_d_0000001.jpg,635.837,319.64255,658.58716,341.0392,0.6063323,6,647.21204,330.34088,121.00647212036132,24.996696591186524
0000154_00401_d_0000001.jpg,719.6799,347.16446,780.92896,386.94803,0.59311134,3,750.30444,367.05624,121.00750304443359,24.996329437561034
0000154_00401_d_0000001.jpg,422.62527,337.30408,451.00464,372.0638,0.5892684,3,436.81494,354.68396,121.00436814941406,24.996453160400392
0000154_00401_d_0000001.jpg,602.0782,333.07156,617.9379,356.61353,0.5668362,1,610.00806,344.84253,121.00610008056641,24.99655157470703
0000154_00401_d_0000001.jpg,344.8502,454.98135,359.744,486.00003,0.5569385,1,352.2971,470.4907,121.00352297088624,24.995295093078614
0000154_00401_d_0000001.jpg,882.31146,452.20255,898.34564,483.24817,0.49244127,1,890.32855,467.72534,121.00890328552246,24.99532274658203
0000154_00401_d_0000001.jpg,344.81305,471.10022,359.59744,502.52725,0.4769841,9,352.20526,486.81372,121.00352205261231,24.99513186279297
0000154_00401_d_0000001.jpg,603.5489,344.59503,615.1904,367.3187,0.47628772,9,609.3696,355.95685,121.00609369628906,24.996440431518554
0000154_00401_d_0000001.jpg,911.73004,428.24277,952.7952,457.33853,0.47312278,9,932.26263,442.79065,121.00932262634278,24.99557209350586
0000154_00401_d_0000001.jpg,445.191,252.48318,450.8925,263.5455,0.46198234,1,448.04175,258.01434,121.00448041748047,24.997419856567383
0000154_00401_d_0000001.jpg,389.95578,336.79718,408.2919,369.1437,0.45663223,6,399.12384,352.97046,121.00399123840332,24.996470295410155
0000154_00401_d_0000001.jpg,576.8016,292.87903,588.07635,308.46,0.43992352,9,582.43896,300.6695,121.00582438964844,24.99699330505371
0000154_00401_d_0000001.jpg,422.6048,336.0846,450.63458,372.4656,0.4249393,6,436.6197,354.2751,121.00436619689941,24.996457249145507
0000154_00401_d_0000001.jpg,577.25555,290.63293,587.2891,306.669,0.41025755,1,582.27234,298.65097,121.00582272338868,24.99701349029541
0000154_00401_d_0000001.jpg,919.9001,497.80777,960.0,539.8249,0.39901367,3,939.9501,518.81635,121.00939950073243,24.99481183654785
0000154_00401_d_0000001.jpg,430.4988,295.04395,436.9978,308.60788,0.39733538,1,433.7483,301.82593,121.00433748291016,24.996981740722656
0000154_00401_d_0000001.jpg,422.46616,337.25635,450.74408,371.9535,0.38325918,7,436.6051,354.60492,121.00436605102539,24.996453950805662
0000154_00401_d_0000001.jpg,922.0654,429.92206,952.903,456.72116,0.34190753,9,937.48425,443.3216,121.0093748425293,24.995566784057615
0000154_00401_d_0000001.jpg,881.39374,453.08572,901.1372,488.14368,0.33877662,1,891.2655,470.6147,121.00891265502929,24.995293853149413
0000154_00401_d_0000001.jpg,446.79993,293.0674,455.26086,310.01962,0.33593205,9,451.0304,301.54352,121.00451030395507,24.996984564819336
0000154_00401_d_0000001.jpg,930.2348,426.0209,947.0891,453.1325,0.33519378,1,938.662,439.57672,121.00938661987304,24.995604232788086
0000154_00401_d_0000001.jpg,896.63074,428.6782,952.6541,458.34317,0.2813136,9,924.64246,443.51068,121.00924642456054,24.995564893188476
0000154_00401_d_0000001.jpg,586.34204,264.64282,600.6146,280.69977,0.25415447,6,593.47833,272.6713,121.0059347833252,24.99727328704834
0000154_00801_d_0000001.jpg,264.25485,362.55008,318.40997,409.9936,0.8763564,3,291.3324,386.27185,121.00291332397461,24.99613728149414
0000154_00801_d_0000001.jpg,762.4414,458.81882,856.25525,540.0,0.8522661,4,809.3483,499.40942,121.00809348327637,24.99500590576172
0000154_00801_d_0000001.jpg,479.3004,289.70297,504.14664,311.57922,0.80662745,3,491.7235,300.6411,121.00491723510743,24.996993588867188
0000154_00801_d_0000001.jpg,350.60223,296.31616,375.86755,319.51312,0.756837,3,363.2349,307.91464,121.00363234893798,24.99692085357666
0000154_00801_d_0000001.jpg,562.7105,369.72955,578.49493,394.1967,0.66681236,9,570.6027,381.96313,121.00570602722168,24.996180368652343
0000154_00801_d_0000001.jpg,488.86584,254.283,503.8727,269.1853,0.6223417,3,496.36926,261.73416,121.00496369262696,24.99738265838623
0000154_00801_d_0000001.jpg,189.29842,508.1362,217.17981,540.0,0.58658874,1,203.2391,524.0681,121.00203239105224,24.994759318847656
0000154_00801_d_0000001.jpg,334.48215,281.89954,356.01807,298.47363,0.5695962,3,345.25012,290.18658,121.0034525012207,24.997098134155273
0000154_00801_d_0000001.jpg,340.33545,362.54306,352.6416,388.1924,0.5680445,1,346.48853,375.36774,121.0034648852539,24.996246322631837
0000154_00801_d_0000001.jpg,599.90125,397.5148,611.4908,420.13705,0.5414411,1,605.69604,408.82593,121.00605696044921,24.995911740722658
0000154_00801_d_0000001.jpg,599.2718,408.05444,613.7768,433.19168,0.51871026,9,606.5243,420.62305,121.00606524291992,24.99579376953125
0000154_00801_d_0000001.jpg,541.54095,240.37973,559.0718,251.17058,0.5096662,3,550.3064,245.77515,121.00550306396484,24.997542248535158
0000154_00801_d_0000001.jpg,562.0236,363.5141,577.63434,386.87308,0.47272056,1,569.829,375.1936,121.00569828979492,24.996248063964845
0000154_00801_d_0000001.jpg,422.94217,229.47925,433.81488,238.02536,0.42183113,3,428.37854,233.7523,121.00428378540039,24.997662476959228
0000154_00801_d_0000001.jpg,623.70575,327.3266,662.4381,352.0326,0.3829851,3,643.0719,339.6796,121.00643071899414,24.99660320404053
0000154_00801_d_0000001.jpg,340.4983,370.77548,352.81024,393.1753,0.37460455,2,346.65427,381.9754,121.00346654266357,24.99618024597168
0000154_00801_d_0000001.jpg,590.868,293.06934,613.52075,314.61072,0.34858796,3,602.19434,303.84003,121.00602194335937,24.996961599731446
0000154_00801_d_0000001.jpg,120.566,470.13766,140.10947,497.95285,0.34739286,0,130.33774,484.04526,121.00130337738037,24.995159547424315
0000154_00801_d_0000001.jpg,352.31873,267.29272,367.43826,283.23932,0.3270255,3,359.87848,275.26602,121.00359878479004,24.997247339782714
0000154_00801_d_0000001.jpg,401.48416,303.39392,409.05655,316.7727,0.31528515,9,405.27036,310.0833,121.00405270355225,24.99689916687012
0000154_00801_d_0000001.jpg,499.70056,240.32191,512.6044,251.93256,0.31398523,3,506.15247,246.12723,121.0050615246582,24.99753872772217
0000154_00801_d_0000001.jpg,400.42133,301.07147,407.98395,314.6147,0.2927707,9,404.20264,307.84308,121.00404202636719,24.996921569213868
0000154_00801_d_0000001.jpg,721.1666,419.57217,785.1916,481.8049,0.2661568,3,753.1791,450.68854,121.00753179077148,24.995493114624022
0000154_00801_d_0000001.jpg,401.20767,297.81512,408.67752,313.4289,0.26406598,1,404.9426,305.622,121.00404942596435,24.996943779907227
0000154_00801_d_0000001.jpg,558.93994,258.6452,579.51013,270.4662,0.2598196,3,569.22504,264.5557,121.00569225036621,24.9973544430542
0000154_00801_d_0000001.jpg,525.62805,233.59615,539.0305,241.83743,0.25799176,3,532.3293,237.7168,121.00532329284668,24.99762283203125
0000154_00801_d_0000001.jpg,697.1116,408.07144,711.76733,435.99173,0.25742877,0,704.43945,422.0316,121.00704439453125,24.995779684143066
0000154_00801_d_0000001.jpg,643.8617,339.88586,664.291,358.41043,0.25613654,9,654.07635,349.14813,121.00654076354981,24.99650851867676
0000154_00801_d_0000001.jpg,452.1959,215.84035,459.82816,222.48341,0.2526863,3,456.01202,219.16188,121.00456012023926,24.997808381195068
0000154_01201_d_0000001.jpg,645.54834,403.8334,719.82306,450.30536,0.8755823,3,682.68567,427.0694,121.00682685668946,24.995729306030274
0000154_01201_d_0000001.jpg,332.4583,297.84888,359.7145,320.74023,0.8656698,3,346.08643,309.29456,121.00346086425782,24.99690705444336
0000154_01201_d_0000001.jpg,420.87732,282.68506,441.4449,301.72552,0.8569138,3,431.1611,292.2053,121.00431161102296,24.99707794708252
0000154_01201_d_0000001.jpg,461.13065,342.8228,494.8865,375.8719,0.84807026,3,478.00858,359.34735,121.00478008575439,24.996406526489256
0000154_01201_d_0000001.jpg,370.42493,302.72455,395.0965,327.18518,0.81945646,3,382.7607,314.95486,121.0038276071167,24.99685045135498
0000154_01201_d_0000001.jpg,764.80066,416.88876,779.6413,455.17972,0.77299184,0,772.22095,436.03424,121.00772220947266,24.995639657592772
0000154_01201_d_0000001.jpg,545.49713,430.70987,564.1058,460.36752,0.7209717,1,554.80145,445.5387,121.00554801452637,24.995544613037108
0000154_01201_d_0000001.jpg,207.17824,458.40848,227.12048,494.75528,0.71785015,1,217.14935,476.58188,121.00217149353027,24.99523418121338
0000154_01201_d_0000001.jpg,288.66693,424.26614,305.9173,456.8328,0.70645785,9,297.2921,440.54947,121.00297292114257,24.99559450531006
0000154_01201_d_0000001.jpg,825.1843,417.3823,840.392,455.99875,0.6837208,0,832.7882,436.69052,121.00832788208008,24.995633094787596
0000154_01201_d_0000001.jpg,665.1377,352.18018,740.1598,387.1426,0.67447126,3,702.64874,369.66138,121.00702648742676,24.99630338623047
0000154_01201_d_0000001.jpg,194.58272,469.804,227.52419,506.45596,0.6586187,9,211.05345,488.12997,121.00211053451538,24.99511870025635
0000154_01201_d_0000001.jpg,545.03564,437.8578,564.1529,468.28955,0.60423565,9,554.59424,453.07367,121.00554594238281,24.995469263305665
0000154_01201_d_0000001.jpg,539.4571,319.19986,547.39435,334.9115,0.5906902,1,543.4257,327.05566,121.00543425720215,24.996729443359374
0000154_01201_d_0000001.jpg,56.558773,408.61203,92.81708,430.5157,0.58277607,9,74.68793,419.56384,121.00074687927246,24.995804361572265
0000154_01201_d_0000001.jpg,291.04572,416.04642,305.1483,442.36517,0.5620232,1,298.097,429.2058,121.00298096984864,24.99570794189453
0000154_01201_d_0000001.jpg,530.53784,308.82556,536.92456,323.99255,0.55165416,1,533.7312,316.40906,121.00533731201172,24.99683590942383
0000154_01201_d_0000001.jpg,362.77383,273.82062,383.57336,291.9013,0.5294977,3,373.17358,282.86096,121.00373173583985,24.99717139038086
0000154_01201_d_0000001.jpg,200.45311,458.98676,226.4854,497.7997,0.5056951,1,213.46925,478.39325,121.0021346925354,24.995216067504884
0000154_01201_d_0000001.jpg,300.93912,326.56155,321.57086,350.19028,0.49041367,6,311.255,338.37592,121.00311255004883,24.996616240844727
0000154_01201_d_0000001.jpg,520.13513,277.5455,525.7862,289.06265,0.44316855,1,522.9607,283.30408,121.0052296069336,24.997166959228515
0000154_01201_d_0000001.jpg,540.1732,296.44492,557.6645,313.9712,0.41279644,3,548.9188,305.20807,121.00548918823242,24.996947919311523
0000154_01201_d_0000001.jpg,492.55936,258.6456,507.36734,273.40057,0.41263276,3,499.96335,266.02307,121.00499963348389,24.99733976928711
0000154_01201_d_0000001.jpg,654.3151,430.2877,666.1068,462.6348,0.398753,0,660.21094,446.46124,121.006602109375,24.99553538757324
0000154_01201_d_0000001.jpg,539.04004,321.2409,548.3005,338.6749,0.3978219,9,543.6703,329.9579,121.00543670288086,24.996700421142577
0000154_01201_d_0000001.jpg,722.49817,403.4991,738.1827,438.72568,0.3933015,0,730.34045,421.1124,121.00730340454102,24.995788876037597
0000154_01201_d_0000001.jpg,491.95877,287.90625,498.20267,301.66818,0.3734908,1,495.08072,294.78723,121.00495080718994,24.997052127685546
0000154_01201_d_0000001.jpg,82.68978,446.3546,132.42558,488.50455,0.36761704,6,107.55768,467.42957,121.00107557678223,24.995325704345703
0000154_01201_d_0000001.jpg,69.849266,373.6048,140.30463,413.24478,0.3580981,3,105.07695,393.4248,121.00105076950074,24.996065751953125
0000154_01201_d_0000001.jpg,394.07053,277.29245,401.79187,289.6289,0.33267468,9,397.9312,283.4607,121.0039793121338,24.997165393066407
0000154_01201_d_0000001.jpg,363.5718,273.36325,383.2498,292.11523,0.3262224,4,373.4108,282.73926,121.0037341079712,24.997172607421874
0000154_01201_d_0000001.jpg,90.22361,439.2595,135.24371,466.1341,0.26397038,9,112.73366,452.69678,121.00112733657836,24.995473032226563
0000154_01201_d_0000001.jpg,265.64795,356.8147,283.15942,378.2622,0.26161638,9,274.4037,367.53845,121.00274403686524,24.996324615478514
0000154_01201_d_0000001.jpg,918.7791,366.89627,946.2675,386.63235,0.2580395,9,932.5233,376.7643,121.0093252331543,24.996232356872557
0000154_01201_d_0000001.jpg,83.35,446.98868,133.22202,486.85147,0.25229985,9,108.28601,466.92007,121.00108286010742,24.99533079925537
0000154_01201_d_0000001.jpg,519.75586,287.50137,526.48584,298.9974,0.25107595,1,523.12085,293.2494,121.0052312084961,24.997067506103516
