image,x1,y1,x2,y2,score,cls
0000244_04900_d_0000011.jpg,847.4964,437.72363,859.2828,466.14133,0.71307856,0
0000244_04900_d_0000011.jpg,186.39738,358.27277,258.94415,394.72256,0.7062773,3
0000244_04900_d_0000011.jpg,720.41473,409.68265,834.6201,464.82727,0.70144695,5
0000244_04900_d_0000011.jpg,3.6393678,509.8613,100.34841,539.4473,0.6723143,3
0000244_04900_d_0000011.jpg,491.10486,236.4638,508.47394,253.73471,0.6613977,3
0000244_04900_d_0000011.jpg,235.743,303.80692,293.37814,329.5315,0.65486324,4
0000244_04900_d_0000011.jpg,559.30164,297.64062,584.1057,323.79132,0.65479213,3
0000244_04900_d_0000011.jpg,39.237415,430.86996,142.92494,480.5547,0.64799833,5
0000244_04900_d_0000011.jpg,551.97144,228.46571,566.8758,242.10963,0.6333022,3
0000244_04900_d_0000011.jpg,262.10443,294.09076,315.27774,319.43826,0.6306629,3
0000244_04900_d_0000011.jpg,497.27625,222.48872,510.43362,235.61346,0.63048273,3
0000244_04900_d_0000011.jpg,121.30075,390.37933,222.67714,434.3314,0.6126323,5
0000244_04900_d_0000011.jpg,7.493262,377.3781,74.901245,421.24234,0.60111845,3
0000244_04900_d_0000011.jpg,655.80707,325.89194,724.892,349.75058,0.5980841,3
0000244_04900_d_0000011.jpg,392.9473,292.20734,420.4749,331.27017,0.59219754,4
0000244_04900_d_0000011.jpg,335.01093,242.25557,374.49402,256.92673,0.5811016,3
0000244_04900_d_0000011.jpg,771.3077,294.80548,826.03156,316.93445,0.5702638,3
0000244_04900_d_0000011.jpg,419.4728,207.12001,434.1635,219.31352,0.5656645,3
0000244_04900_d_0000011.jpg,277.1994,275.50333,327.32092,296.62225,0.55075747,3
0000244_04900_d_0000011.jpg,350.57755,233.63036,386.06107,248.51662,0.5161139,3
0000244_04900_d_0000011.jpg,218.31442,340.19067,284.97076,373.10492,0.5105938,3
0000244_04900_d_0000011.jpg,572.81415,446.8501,624.0205,535.6732,0.50811243,4
0000244_04900_d_0000011.jpg,488.6,204.95479,502.6567,217.2118,0.50670755,3
0000244_04900_d_0000011.jpg,640.82684,398.5268,652.04694,422.77335,0.50178766,0
0000244_04900_d_0000011.jpg,569.4239,321.31686,590.87177,351.24216,0.49877718,3
0000244_04900_d_0000011.jpg,320.1805,250.73944,368.4871,269.86835,0.4886063,3
0000244_04900_d_0000011.jpg,741.3396,226.14952,774.8634,240.9728,0.4706974,3
0000244_04900_d_0000011.jpg,615.68616,226.91551,654.1811,243.7383,0.46866927,3
0000244_04900_d_0000011.jpg,422.94266,200.20937,439.66504,210.90448,0.46326357,3
0000244_04900_d_0000011.jpg,471.2308,150.65799,480.6011,160.1778,0.4537492,3
0000244_04900_d_0000011.jpg,236.75671,305.28296,291.19995,328.55435,0.45331997,3
0000244_04900_d_0000011.jpg,448.39206,170.31133,463.02762,180.86066,0.44552717,3
0000244_04900_d_0000011.jpg,517.07794,167.7702,526.94696,177.31418,0.4449451,3
0000244_04900_d_0000011.jpg,420.07797,201.77571,436.89124,217.83356,0.42095265,3
0000244_04900_d_0000011.jpg,313.93207,263.10556,356.3089,281.69534,0.41392684,3
0000244_04900_d_0000011.jpg,61.762337,430.32117,143.9662,477.2158,0.41147754,3
0000244_04900_d_0000011.jpg,393.54514,292.40915,420.70895,330.65836,0.40949172,3
0000244_04900_d_0000011.jpg,572.7477,366.68988,601.64264,416.75934,0.40794805,3
0000244_04900_d_0000011.jpg,436.97852,190.03867,448.42422,200.84999,0.40348056,3
0000244_04900_d_0000011.jpg,545.40576,203.09297,560.15466,214.92093,0.39452165,3
0000244_04900_d_0000011.jpg,571.3071,425.77283,593.8373,452.3571,0.3830759,9
0000244_04900_d_0000011.jpg,750.5283,232.9785,781.20496,245.61348,0.38134938,3
0000244_04900_d_0000011.jpg,573.05664,446.0659,623.5407,536.2847,0.38075534,5
0000244_04900_d_0000011.jpg,741.2649,224.6491,770.31903,238.95827,0.36892864,3
0000244_04900_d_0000011.jpg,612.10895,214.06271,639.3949,225.55098,0.36045387,3
0000244_04900_d_0000011.jpg,613.5734,222.95583,644.822,235.82326,0.35663134,3
0000244_04900_d_0000011.jpg,745.25995,230.73135,778.88165,243.8981,0.3547358,3
0000244_04900_d_0000011.jpg,546.9103,213.49298,565.5731,226.8788,0.35440752,3
0000244_04900_d_0000011.jpg,314.33295,258.4036,356.0753,279.27502,0.3516217,3
0000244_04900_d_0000011.jpg,787.16925,307.604,848.8102,335.04324,0.3485399,3
0000244_04900_d_0000011.jpg,329.3584,265.44086,356.9253,282.46585,0.34721974,3
0000244_04900_d_0000011.jpg,535.7904,223.2867,547.0568,235.88692,0.34509623,3
0000244_04900_d_0000011.jpg,341.5039,238.37323,379.43463,253.5605,0.33750713,3
0000244_04900_d_0000011.jpg,468.3422,397.49133,479.99915,416.54733,0.33577207,1
0000244_04900_d_0000011.jpg,631.93384,478.57663,644.0236,507.29825,0.33171225,0
0000244_04900_d_0000011.jpg,251.59538,302.19202,298.7977,325.1519,0.33079562,3
0000244_04900_d_0000011.jpg,711.558,212.50636,733.44305,225.64008,0.32957998,3
0000244_04900_d_0000011.jpg,352.63998,226.06143,386.2063,239.89748,0.32856876,3
0000244_04900_d_0000011.jpg,751.5427,235.1869,784.22705,251.7311,0.32388216,3
0000244_04900_d_0000011.jpg,352.49387,206.66891,367.39212,219.63623,0.31288666,3
0000244_04900_d_0000011.jpg,216.85046,340.57883,285.8047,372.41003,0.31119663,4
0000244_04900_d_0000011.jpg,606.4443,176.47168,627.68835,185.33347,0.30913654,3
0000244_04900_d_0000011.jpg,828.7481,335.94083,838.0874,355.0572,0.3086827,0
0000244_04900_d_0000011.jpg,889.2945,482.73254,959.8575,538.6124,0.307012,5
0000244_04900_d_0000011.jpg,725.7048,235.84695,750.6763,250.60219,0.30690485,3
0000244_04900_d_0000011.jpg,544.2516,210.25867,563.50085,223.56471,0.30170932,3
0000244_04900_d_0000011.jpg,352.07022,231.08354,386.5109,246.22827,0.29419142,3
0000244_04900_d_0000011.jpg,509.46356,328.87415,520.47345,344.9032,0.2941003,9
0000244_04900_d_0000011.jpg,462.4773,242.46065,467.55136,254.31944,0.2927398,0
0000244_04900_d_0000011.jpg,788.2371,307.28186,849.7225,334.8869,0.2890508,4
0000244_04900_d_0000011.jpg,36.61918,432.8643,140.8804,481.39908,0.2875636,3
0000244_04900_d_0000011.jpg,613.47485,224.84814,652.3175,239.67899,0.28572118,3
0000244_04900_d_0000011.jpg,278.7205,280.42914,325.45966,298.96582,0.28366742,3
0000244_04900_d_0000011.jpg,840.7374,493.79562,854.4039,512.1964,0.27879202,0
0000244_04900_d_0000011.jpg,372.0338,227.27155,401.6495,243.2327,0.27766383,3
0000244_04900_d_0000011.jpg,146.46857,389.61893,223.1686,433.58536,0.27197886,4
0000244_04900_d_0000011.jpg,436.361,187.19312,453.0649,199.11037,0.27048832,3
0000244_04900_d_0000011.jpg,315.7966,253.75362,362.87976,273.52872,0.2702255,3
0000244_04900_d_0000011.jpg,357.86865,226.02632,402.01443,241.62463,0.27015725,3
0000244_04900_d_0000011.jpg,525.66974,299.08847,533.3685,314.68356,0.26074502,1
0000244_04900_d_0000011.jpg,277.39597,273.3535,332.82648,293.36017,0.2559745,3
0000244_04900_d_0000011.jpg,803.50696,400.57333,814.15155,414.78934,0.255547,0
0000244_05400_d_0000012.jpg,237.88118,499.6552,280.22952,540.0,0.8670585,3
0000244_05400_d_0000012.jpg,162.17487,510.7643,226.16643,540.0,0.8534007,3
0000244_05400_d_0000012.jpg,499.95688,406.36758,521.50385,428.93323,0.8342625,3
0000244_05400_d_0000012.jpg,586.0051,405.11707,628.62683,424.04254,0.83155805,3
0000244_05400_d_0000012.jpg,514.8332,499.93918,543.3896,538.60596,0.82810634,3
0000244_05400_d_0000012.jpg,686.5443,416.17355,731.56744,436.41315,0.82765085,3
0000244_05400_d_0000012.jpg,222.55658,370.40186,266.4266,389.83142,0.8097508,3
0000244_05400_d_0000012.jpg,428.9853,425.33322,448.70743,450.8281,0.8083086,3
0000244_05400_d_0000012.jpg,230.5309,448.42825,282.01224,474.06668,0.802655,3
0000244_05400_d_0000012.jpg,292.07904,350.89355,310.0465,366.71564,0.7752132,3
0000244_05400_d_0000012.jpg,264.4346,411.5435,308.2274,431.28326,0.7415324,3
0000244_05400_d_0000012.jpg,189.84534,390.18436,239.51537,413.5353,0.7352143,3
0000244_05400_d_0000012.jpg,282.14145,398.84592,324.06177,417.16788,0.7232478,3
0000244_05400_d_0000012.jpg,365.01483,343.9618,385.07486,365.18213,0.71852595,3
0000244_05400_d_0000012.jpg,287.06467,385.35403,327.9935,401.5564,0.69887483,3
0000244_05400_d_0000012.jpg,508.3005,377.92722,524.74927,398.3382,0.6938817,3
0000244_05400_d_0000012.jpg,753.39087,490.27188,811.4417,519.2393,0.6868461,3
0000244_05400_d_0000012.jpg,399.0135,313.0288,412.43277,326.25085,0.6606187,3
0000244_05400_d_0000012.jpg,482.70346,367.38165,500.34296,386.45056,0.65135187,3
0000244_05400_d_0000012.jpg,577.9797,381.14783,618.17834,397.9103,0.648843,3
0000244_05400_d_0000012.jpg,771.4433,514.7803,843.9406,539.5644,0.63593286,3
0000244_05400_d_0000012.jpg,506.13443,359.52405,521.73224,374.92645,0.6174354,3
0000244_05400_d_0000012.jpg,674.57684,461.46198,683.31433,479.06033,0.6123355,0
0000244_05400_d_0000012.jpg,183.80116,473.5591,236.12195,505.07053,0.60063434,3
0000244_05400_d_0000012.jpg,673.84015,352.02704,696.2962,368.72552,0.58830416,4
0000244_05400_d_0000012.jpg,246.188,431.4871,298.59964,457.91867,0.5848147,4
0000244_05400_d_0000012.jpg,659.261,462.3132,667.11346,480.9797,0.5840177,0
0000244_05400_d_0000012.jpg,480.61142,258.68402,488.1527,266.45947,0.5828449,3
0000244_05400_d_0000012.jpg,708.24927,374.71136,745.06476,392.77524,0.55183977,3
0000244_05400_d_0000012.jpg,463.46335,251.8785,470.28412,259.1458,0.55074024,3
0000244_05400_d_0000012.jpg,401.18198,299.80078,416.9034,311.10587,0.54797626,3
0000244_05400_d_0000012.jpg,719.66016,388.49826,760.46484,406.03506,0.54087204,3
0000244_05400_d_0000012.jpg,470.4457,230.46338,479.58752,242.73405,0.52158874,5
0000244_05400_d_0000012.jpg,385.7399,322.76028,400.31097,335.8212,0.48112026,3
0000244_05400_d_0000012.jpg,496.59537,314.37958,508.86316,326.55075,0.47895864,3
0000244_05400_d_0000012.jpg,566.1161,300.4868,584.5917,309.1462,0.46280238,3
0000244_05400_d_0000012.jpg,310.4864,338.6356,339.259,352.55814,0.4601392,3
0000244_05400_d_0000012.jpg,401.27353,271.07938,421.00336,279.67517,0.4526113,3
0000244_05400_d_0000012.jpg,693.0399,389.62085,718.35144,408.8733,0.45093644,3
0000244_05400_d_0000012.jpg,470.8068,408.62057,478.68283,421.4816,0.45050952,9
0000244_05400_d_0000012.jpg,575.42285,374.77423,611.6502,388.4184,0.4485289,3
0000244_05400_d_0000012.jpg,571.05554,358.48087,601.092,371.36774,0.39904982,3
0000244_05400_d_0000012.jpg,673.8324,351.8032,696.5612,368.68008,0.39889786,3
0000244_05400_d_0000012.jpg,462.02274,307.91028,476.37308,328.0543,0.3933131,5
0000244_05400_d_0000012.jpg,574.5939,376.38547,615.58984,392.4151,0.3826493,3
0000244_05400_d_0000012.jpg,38.724472,477.59314,101.59086,526.63824,0.37866583,4
0000244_05400_d_0000012.jpg,38.094772,477.3948,101.27822,526.694,0.37445143,5
0000244_05400_d_0000012.jpg,479.4581,489.63876,487.95126,508.04437,0.36865783,0
0000244_05400_d_0000012.jpg,574.4995,348.51672,599.0753,359.89725,0.35326236,3
0000244_05400_d_0000012.jpg,499.2372,349.28152,513.1065,361.35294,0.33486405,3
0000244_05400_d_0000012.jpg,39.076145,477.47308,101.72245,526.34424,0.32412863,3
0000244_05400_d_0000012.jpg,428.80878,265.42822,438.15067,275.78125,0.29653367,3
0000244_05400_d_0000012.jpg,503.8665,335.85495,518.47626,349.49295,0.29417655,3
0000244_05400_d_0000012.jpg,714.19116,383.20258,751.0402,400.75778,0.2873153,3
0000244_05400_d_0000012.jpg,429.02573,263.4272,438.7063,274.4009,0.28415272,3
0000244_05400_d_0000012.jpg,467.23105,485.34598,475.4031,503.26788,0.27737013,0
0000244_05400_d_0000012.jpg,571.1946,361.04144,601.79407,374.16235,0.27519783,3
0000244_05400_d_0000012.jpg,691.9229,482.6523,700.5386,503.21344,0.26939955,0
0000244_05400_d_0000012.jpg,573.0331,372.41956,605.5274,384.9189,0.26646835,3
0000244_05400_d_0000012.jpg,691.1509,484.69516,701.32684,507.79166,0.26413032,0
0000244_05400_d_0000012.jpg,401.33572,273.14655,420.0397,280.9808,0.2613646,3
0000244_05400_d_0000012.jpg,566.1228,313.0109,581.93005,324.01437,0.25195763,3
0000244_05900_d_0000013.jpg,374.18015,482.66568,391.50308,503.78052,0.8176734,3
0000244_05900_d_0000013.jpg,435.4438,387.0133,487.52103,417.88263,0.78127295,8
0000244_05900_d_0000013.jpg,392.80783,450.03943,407.28503,469.63303,0.7559496,3
0000244_05900_d_0000013.jpg,368.161,427.1366,383.17947,442.92776,0.7521489,3
0000244_05900_d_0000013.jpg,357.58127,441.50467,372.28757,457.845,0.7422625,3
0000244_05900_d_0000013.jpg,401.79257,415.7092,412.0603,431.13004,0.74046016,3
0000244_05900_d_0000013.jpg,254.96957,487.2659,274.7433,509.35178,0.74021894,3
0000244_05900_d_0000013.jpg,333.5083,475.14597,354.19272,504.76495,0.71361625,3
0000244_05900_d_0000013.jpg,183.12817,522.8876,225.26244,539.84796,0.68768036,3
0000244_05900_d_0000013.jpg,484.87253,527.0965,500.66385,539.1138,0.6776228,3
0000244_05900_d_0000013.jpg,476.34747,475.43164,492.79196,493.9247,0.6603917,3
0000244_05900_d_0000013.jpg,439.76837,328.73175,447.3006,336.75104,0.6540558,3
0000244_05900_d_0000013.jpg,689.7476,519.3759,731.3794,539.1557,0.6537511,3
0000244_05900_d_0000013.jpg,655.1351,480.51926,676.6438,502.90244,0.6393146,4
0000244_05900_d_0000013.jpg,447.87042,313.71075,454.0821,321.02032,0.6349466,3
0000244_05900_d_0000013.jpg,416.18204,404.0015,427.83313,418.7711,0.61599916,3
0000244_05900_d_0000013.jpg,552.60455,520.145,593.1188,538.30994,0.61024684,3
0000244_05900_d_0000013.jpg,274.72516,468.68668,307.44296,484.48648,0.609054,3
0000244_05900_d_0000013.jpg,542.4271,403.25974,566.36017,412.93356,0.6082012,3
0000244_05900_d_0000013.jpg,482.17773,495.17032,497.99393,515.15015,0.60528743,3
0000244_05900_d_0000013.jpg,345.62924,453.56485,363.1221,475.47598,0.60170233,3
0000244_05900_d_0000013.jpg,471.51474,425.50955,483.89426,442.36118,0.5930492,3
0000244_05900_d_0000013.jpg,553.7049,524.28973,596.18024,539.1857,0.5568496,3
0000244_05900_d_0000013.jpg,545.1268,417.20605,558.76855,433.72845,0.53995794,3
0000244_05900_d_0000013.jpg,547.034,482.22504,578.76306,495.93246,0.5184774,3
0000244_05900_d_0000013.jpg,541.21014,416.68472,558.4956,432.53543,0.496743,3
0000244_05900_d_0000013.jpg,549.56946,496.5228,579.99567,511.52823,0.49345767,3
0000244_05900_d_0000013.jpg,402.47684,352.5479,412.6654,363.0028,0.4906346,3
0000244_05900_d_0000013.jpg,535.03876,416.65894,556.57916,429.6474,0.46458057,3
0000244_05900_d_0000013.jpg,441.79373,289.21796,448.08643,296.00854,0.45014265,3
0000244_05900_d_0000013.jpg,373.02335,402.19644,386.38052,418.36365,0.4364726,3
0000244_05900_d_0000013.jpg,515.5979,404.59293,536.2244,414.80142,0.41983727,3
0000244_05900_d_0000013.jpg,546.2645,489.70102,578.2432,503.3358,0.37881294,3
0000244_05900_d_0000013.jpg,533.4078,430.97476,548.72406,450.9141,0.3760528,4
0000244_05900_d_0000013.jpg,545.545,494.3815,580.346,509.07474,0.33804885,3
0000244_05900_d_0000013.jpg,335.93655,369.3077,348.24365,378.6433,0.30752432,3
0000244_05900_d_0000013.jpg,479.4348,457.7675,491.41766,473.67175,0.27873892,3
0000244_05900_d_0000013.jpg,523.66113,394.21408,542.86884,404.06985,0.2730912,3
0000244_06388_d_0000014.jpg,400.83298,432.69626,416.91885,461.96332,0.86686593,8
0000244_06388_d_0000014.jpg,403.7127,511.4248,418.06378,531.7557,0.8059696,3
0000244_06388_d_0000014.jpg,370.84167,510.82993,383.88568,532.2553,0.7996508,3
0000244_06388_d_0000014.jpg,434.48416,478.46033,447.13763,496.05106,0.736936,3
0000244_06388_d_0000014.jpg,430.4858,393.29742,440.2856,404.96878,0.7274068,3
0000244_06388_d_0000014.jpg,542.6578,464.2537,555.40796,482.394,0.58387893,3
0000244_06388_d_0000014.jpg,450.514,437.89243,459.7136,450.58545,0.55858755,3
0000244_06388_d_0000014.jpg,450.83572,383.62128,458.89572,393.19727,0.54576755,3
0000244_06388_d_0000014.jpg,424.52484,426.2345,434.57968,439.48322,0.52991956,3
0000244_06388_d_0000014.jpg,471.23032,475.45975,481.6072,492.56882,0.5287939,3
0000244_06388_d_0000014.jpg,443.1329,404.06473,451.25137,414.58698,0.52350813,3
0000244_06388_d_0000014.jpg,541.50635,446.11014,563.60675,456.775,0.5124193,3
0000244_06388_d_0000014.jpg,347.19553,510.81094,364.59625,537.19147,0.5062949,3
0000244_06388_d_0000014.jpg,463.00485,411.00308,472.1134,422.5181,0.48969987,3
0000244_06388_d_0000014.jpg,533.4941,463.97678,547.40314,481.06207,0.48547006,3
0000244_06388_d_0000014.jpg,278.54285,529.37524,309.69553,539.69727,0.44253698,3
0000244_06388_d_0000014.jpg,354.99527,412.78897,364.87747,422.95667,0.4334006,3
0000244_06388_d_0000014.jpg,455.44696,366.2082,462.8766,374.83893,0.4037886,3
0000244_06388_d_0000014.jpg,337.35413,403.2223,349.1316,414.34622,0.38586834,3
0000244_06388_d_0000014.jpg,532.1359,484.6655,545.4839,503.74313,0.3370111,3
0000244_06388_d_0000014.jpg,449.16272,296.5542,453.20935,302.00882,0.33504334,3
0000244_06388_d_0000014.jpg,484.51877,463.7963,496.65646,476.05908,0.3228034,3
0000244_06388_d_0000014.jpg,374.92883,447.96924,387.29034,464.27118,0.3209911,3
0000244_06388_d_0000014.jpg,478.3238,513.27594,491.18643,530.8344,0.3152843,3
0000244_06388_d_0000014.jpg,321.99353,465.7267,341.5678,478.1533,0.3064929,3
0000244_06388_d_0000014.jpg,468.25003,315.06073,471.71564,320.54553,0.28554964,3
0000244_06388_d_0000014.jpg,483.29745,391.1376,491.89667,399.4862,0.26832056,3
0000244_06388_d_0000014.jpg,515.28766,448.5761,533.5188,458.77582,0.2642611,3
0000249_00001_d_0000001.jpg,523.34235,413.8854,569.63477,454.93484,0.8683977,3
0000249_00001_d_0000001.jpg,554.1832,466.0304,616.1166,522.86896,0.8658471,3
0000249_00001_d_0000001.jpg,516.912,498.2404,601.1754,540.0,0.8396326,3
0000249_00001_d_0000001.jpg,481.92154,369.6319,517.7252,397.9348,0.8381261,3
0000249_00001_d_0000001.jpg,225.58478,321.76184,248.08672,345.93365,0.8380521,3
0000249_00001_d_0000001.jpg,94.525604,434.41965,180.06326,467.6757,0.7526395,3
0000249_00001_d_0000001.jpg,294.45078,247.14314,307.47043,258.85626,0.7517393,3
0000249_00001_d_0000001.jpg,330.55783,246.18056,343.16177,258.6665,0.7301276,3
0000249_00001_d_0000001.jpg,245.14787,282.6046,271.3551,302.6716,0.7178336,3
0000249_00001_d_0000001.jpg,576.7991,409.4296,631.8481,438.1185,0.67646337,3
0000249_00001_d_0000001.jpg,360.2473,245.56177,373.61652,257.11316,0.66502845,3
0000249_00001_d_0000001.jpg,152.68442,299.40656,160.06837,317.60675,0.65223014,0
0000249_00001_d_0000001.jpg,334.5153,228.98805,345.50644,240.77652,0.6339048,3
0000249_00001_d_0000001.jpg,375.39325,300.56595,400.37527,323.50482,0.6292085,3
0000249_00001_d_0000001.jpg,271.72995,217.03224,280.42285,226.16109,0.614067,3
0000249_00001_d_0000001.jpg,448.7735,330.72693,477.23453,357.32397,0.61187404,4
0000249_00001_d_0000001.jpg,300.11417,507.34042,316.87607,530.9598,0.61011505,1
0000249_00001_d_0000001.jpg,418.19592,296.33505,441.06387,316.736,0.5851521,3
0000249_00001_d_0000001.jpg,384.98096,231.10988,406.01334,241.43504,0.57831633,3
0000249_00001_d_0000001.jpg,529.9356,363.77176,538.2417,384.51117,0.56235653,0
0000249_00001_d_0000001.jpg,363.96924,233.62146,376.43314,243.17865,0.56178844,3
0000249_00001_d_0000001.jpg,620.48834,446.28656,686.9372,481.51416,0.5436165,3
0000249_00001_d_0000001.jpg,308.81683,215.30362,318.61218,224.6242,0.51377904,3
0000249_00001_d_0000001.jpg,288.91473,226.39157,299.44168,237.1265,0.5104491,3
0000249_00001_d_0000001.jpg,298.75293,516.3797,318.17374,539.4246,0.4894344,9
0000249_00001_d_0000001.jpg,238.40334,271.52905,259.02576,285.8457,0.46597952,3
0000249_00001_d_0000001.jpg,263.27826,201.80817,274.92963,210.24727,0.45809063,3
0000249_00001_d_0000001.jpg,351.65506,222.11443,363.64276,231.40012,0.45766762,3
0000249_00001_d_0000001.jpg,248.72212,240.6217,261.49045,253.76227,0.45376527,3
0000249_00001_d_0000001.jpg,140.26509,312.4292,147.4509,330.19763,0.44682917,0
0000249_00001_d_0000001.jpg,876.75195,484.1995,890.5109,509.5966,0.42149344,0
0000249_00001_d_0000001.jpg,88.99734,459.49814,171.75137,494.56754,0.40908685,3
0000249_00001_d_0000001.jpg,226.90034,297.16168,247.61537,316.76483,0.3888748,3
0000249_00001_d_0000001.jpg,249.76532,223.1176,258.82407,232.97948,0.35941026,3
0000249_00001_d_0000001.jpg,406.2732,280.5169,431.0511,299.89624,0.32915497,3
0000249_00001_d_0000001.jpg,249.90012,210.37074,261.99127,220.57327,0.31339043,3
0000249_00001_d_0000001.jpg,249.02547,205.79796,260.35956,214.33156,0.30355656,3
0000249_00001_d_0000001.jpg,315.03015,198.9441,321.05255,205.73709,0.296002,3
0000249_00001_d_0000001.jpg,243.62286,278.69998,260.84027,293.1816,0.26610705,3
0000249_00001_d_0000001.jpg,385.99777,233.04463,407.8287,242.64516,0.25265676,3
0000249_00235_d_0000002.jpg,351.93518,371.1914,385.54666,409.62952,0.9022889,3
0000249_00235_d_0000002.jpg,455.8511,409.6359,490.5124,450.19125,0.89838076,3
0000249_00235_d_0000002.jpg,640.2253,379.88535,699.29584,413.73495,0.8943811,3
0000249_00235_d_0000002.jpg,414.8256,336.8623,443.26965,368.26553,0.8854301,3
0000249_00235_d_0000002.jpg,354.38138,410.45193,398.89755,466.83188,0.8642955,3
0000249_00235_d_0000002.jpg,679.2173,418.82764,760.19476,455.2583,0.85888,3
0000249_00235_d_0000002.jpg,391.54984,320.54492,419.6642,346.91284,0.8568433,3
0000249_00235_d_0000002.jpg,268.63858,391.44278,312.25085,433.5416,0.8444614,3
0000249_00235_d_0000002.jpg,575.7187,379.34137,607.138,412.92923,0.8357815,3
0000249_00235_d_0000002.jpg,349.25882,311.9129,378.1731,333.29565,0.80301183,3
0000249_00235_d_0000002.jpg,430.63214,289.34857,450.714,309.49283,0.7952707,3
0000249_00235_d_0000002.jpg,737.18677,502.14822,842.8404,538.6621,0.7888959,3
0000249_00235_d_0000002.jpg,711.84485,475.54144,815.8747,514.4781,0.781599,3
0000249_00235_d_0000002.jpg,524.86664,303.2068,544.47595,324.81696,0.76952434,3
0000249_00235_d_0000002.jpg,706.0084,444.51135,796.94244,482.42056,0.75671643,3
0000249_00235_d_0000002.jpg,562.70715,317.14972,583.86084,340.02896,0.7531452,3
0000249_00235_d_0000002.jpg,380.00546,279.07336,400.00058,296.76706,0.73857605,3
0000249_00235_d_0000002.jpg,308.3578,348.70816,339.55038,380.16705,0.7126579,3
0000249_00235_d_0000002.jpg,366.1873,295.1237,394.84302,314.33658,0.6941468,3
0000249_00235_d_0000002.jpg,483.79404,227.49438,495.85513,238.33554,0.67319983,3
0000249_00235_d_0000002.jpg,394.76785,267.79843,411.4468,284.12122,0.6673124,3
0000249_00235_d_0000002.jpg,443.6251,244.3425,455.40714,256.0554,0.6630935,3
0000249_00235_d_0000002.jpg,168.61748,428.102,262.847,510.39398,0.5916398,5
0000249_00235_d_0000002.jpg,278.8359,313.7351,324.69376,333.6967,0.57647586,3
0000249_00235_d_0000002.jpg,344.29425,279.4586,363.38916,297.68295,0.56875265,3
0000249_00235_d_0000002.jpg,415.7955,247.47112,430.95767,260.59744,0.54540443,3
0000249_00235_d_0000002.jpg,407.9171,257.7343,423.02682,273.39816,0.52137244,3
0000249_00235_d_0000002.jpg,506.90994,211.71538,515.84937,220.79317,0.50433886,3
0000249_00235_d_0000002.jpg,492.7433,214.0555,500.71487,222.2806,0.49637085,3
0000249_00235_d_0000002.jpg,506.43088,217.2438,515.20496,226.12172,0.47778082,3
0000249_00235_d_0000002.jpg,443.92188,219.71559,458.28116,228.64058,0.472983,3
0000249_00235_d_0000002.jpg,486.05188,289.2189,505.4402,311.98346,0.4709907,3
0000249_00235_d_0000002.jpg,507.79147,230.94208,516.9289,241.02803,0.44372448,3
0000249_00235_d_0000002.jpg,409.4562,257.48813,424.88907,271.4563,0.4068615,3
0000249_00235_d_0000002.jpg,440.7921,218.17235,458.09448,228.24547,0.40457267,3
0000249_00235_d_0000002.jpg,426.9805,215.37933,443.5227,223.9345,0.3958665,3
0000249_00235_d_0000002.jpg,562.4418,296.38705,580.7667,317.56723,0.38701096,3
0000249_00235_d_0000002.jpg,557.54944,271.19452,571.8243,289.34357,0.37801814,4
0000249_00235_d_0000002.jpg,562.16113,296.344,580.9252,318.50098,0.36663958,4
0000249_00235_d_0000002.jpg,486.1517,289.11722,505.4992,312.36465,0.36152655,4
0000249_00235_d_0000002.jpg,356.7162,309.42087,379.2975,331.40833,0.322858,3
0000249_00235_d_0000002.jpg,407.28592,223.21678,422.24124,229.77415,0.2864483,3
0000249_00235_d_0000002.jpg,506.97028,218.71169,515.9688,227.66284,0.285243,3
0000249_00235_d_0000002.jpg,269.1417,317.573,324.3098,340.97403,0.27025485,3
0000249_00235_d_0000002.jpg,476.87418,213.7128,487.02628,223.60672,0.2625328,3
0000249_00603_d_0000003.jpg,548.42194,350.8705,574.65497,384.35318,0.8792388,3
0000249_00603_d_0000003.jpg,511.33597,425.28174,544.43774,473.44095,0.8783261,3
0000249_00603_d_0000003.jpg,470.26804,420.94125,506.2008,465.76443,0.87144285,3
0000249_00603_d_0000003.jpg,562.4749,303.28793,581.5246,323.1266,0.8647543,3
0000249_00603_d_0000003.jpg,601.1871,296.48584,618.5403,314.16037,0.83800656,3
0000249_00603_d_0000003.jpg,590.6461,377.71085,615.5139,407.178,0.82698923,3
0000249_00603_d_0000003.jpg,496.7306,343.01358,521.18335,369.59647,0.8232174,3
0000249_00603_d_0000003.jpg,592.455,325.865,613.5308,346.85794,0.81624407,3
0000249_00603_d_0000003.jpg,579.2054,279.51965,593.4364,294.64282,0.76766163,3
0000249_00603_d_0000003.jpg,639.73517,387.58307,667.02856,422.84164,0.76324683,3
0000249_00603_d_0000003.jpg,514.5691,313.65454,537.485,337.56277,0.66380244,3
0000249_00603_d_0000003.jpg,600.194,237.7625,609.5035,246.89287,0.6098643,3
0000249_00603_d_0000003.jpg,608.5634,272.42795,621.35986,287.96005,0.60590994,3
0000249_00603_d_0000003.jpg,588.5138,268.87122,600.78625,282.56567,0.5993274,3
0000249_00603_d_0000003.jpg,614.278,257.54266,627.35614,270.99722,0.5968001,3
0000249_00603_d_0000003.jpg,623.38525,372.2541,631.1234,394.0268,0.5711669,0
